,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,passed_days,previous,previous_outcome,offer_status
31570,47.0,0,2,2.0,0,0.0,0,0,1,3,4,335.0,1.0,-1,0.0,3,0
31571,51.0,7,0,2.0,0,657.0,0,0,1,3,4,66.0,2.0,-1,0.0,3,0
31572,26.0,1,1,2.0,0,5005.0,0,1,1,3,4,117.0,1.0,-1,0.0,3,1
31573,54.0,4,0,2.0,0,1150.0,0,0,1,3,4,660.0,1.0,-1,0.0,3,0
31574,41.0,9,1,2.0,0,-41.0,1,1,1,3,4,154.0,1.0,-1,0.0,3,0
31575,39.0,1,0,2.0,0,1756.0,1,0,1,3,4,939.0,1.0,-1,0.0,3,1
31576,41.0,4,2,3.0,0,902.0,1,0,1,3,4,134.0,1.0,-1,0.0,3,0
31577,43.0,10,0,2.0,0,1943.0,1,0,1,3,4,273.0,2.0,136,2.0,0,0
31578,32.0,1,0,2.0,0,824.0,1,0,1,3,4,272.0,1.0,-1,0.0,3,0
31579,38.0,9,0,2.0,0,751.0,1,0,1,3,4,125.0,1.0,-1,0.0,3,0
31580,39.0,9,0,3.0,0,101.0,0,0,1,3,4,441.0,1.0,-1,0.0,3,0
31581,28.0,9,1,3.0,0,172.0,1,1,1,3,4,100.0,14.0,60,2.0,0,0
31582,57.0,1,0,1.0,0,211.0,1,0,1,3,4,239.0,2.0,-1,0.0,3,0
31583,42.0,2,0,3.0,0,2249.0,1,0,3,3,4,362.0,2.0,136,6.0,0,0
31584,33.0,0,0,3.0,0,1636.0,1,1,1,3,4,105.0,1.0,136,1.0,0,0
31585,44.0,7,1,2.0,0,862.0,1,0,1,3,4,582.0,2.0,-1,0.0,3,0
31586,40.0,7,0,2.0,0,3164.0,1,0,1,3,4,329.0,2.0,-1,0.0,3,0
31587,36.0,9,2,2.0,0,666.0,1,1,1,3,4,190.0,1.0,133,1.0,2,0
31588,55.0,1,2,2.0,0,1613.0,1,0,1,3,4,296.0,1.0,270,3.0,0,1
31589,44.0,2,1,3.0,0,1136.0,1,1,1,3,4,345.0,2.0,249,7.0,2,0
31590,37.0,7,0,2.0,0,749.0,1,0,1,3,4,121.0,2.0,-1,0.0,3,0
31591,41.0,1,0,2.0,0,4910.0,1,0,1,3,4,1090.0,1.0,-1,0.0,3,0
31592,49.0,9,0,3.0,0,523.0,1,0,1,3,4,203.0,1.0,31,2.0,1,0
31593,44.0,1,0,2.0,0,879.0,1,0,1,3,4,383.0,1.0,-1,0.0,3,0
31594,41.0,7,1,2.0,0,-68.0,1,0,1,3,4,100.0,3.0,-1,0.0,3,0
31595,48.0,0,0,1.0,0,4459.0,1,0,1,3,4,439.0,2.0,240,1.0,0,0
31596,39.0,7,2,2.0,0,-152.0,1,0,1,3,4,179.0,3.0,-1,0.0,3,0
31597,46.0,9,2,2.0,0,387.0,1,1,1,3,4,298.0,1.0,-1,0.0,3,0
31598,46.0,7,2,2.0,0,350.0,1,0,1,3,4,230.0,1.0,-1,0.0,3,0
31599,40.0,2,0,3.0,0,2644.0,1,0,1,3,4,235.0,1.0,133,3.0,0,0
31600,44.0,1,0,1.0,0,612.0,1,1,1,3,4,1091.0,1.0,135,1.0,0,0
31601,39.0,9,1,3.0,0,54.0,1,0,1,3,4,204.0,2.0,248,12.0,0,0
31602,47.0,4,0,2.0,0,-521.0,1,0,1,3,4,148.0,2.0,-1,0.0,3,0
31603,39.0,2,0,2.0,0,10200.0,1,0,1,3,4,57.0,4.0,-1,0.0,3,0
31604,41.0,6,0,2.0,0,3123.0,1,0,1,3,4,1203.0,2.0,135,2.0,0,1
31605,49.0,4,0,3.0,0,596.0,1,0,1,3,4,579.0,2.0,-1,0.0,3,0
31606,37.0,0,0,2.0,0,1335.0,1,0,3,3,4,309.0,4.0,262,4.0,2,0
31607,31.0,0,1,2.0,0,779.0,1,1,1,3,4,219.0,2.0,-1,0.0,3,0
31608,50.0,4,0,3.0,0,101.0,1,0,1,6,4,43.0,2.0,326,1.0,0,0
31609,37.0,4,0,1.0,0,3953.0,1,0,1,6,4,610.0,2.0,138,1.0,0,0
31610,29.0,9,1,2.0,0,1729.0,1,0,1,6,4,479.0,1.0,-1,0.0,3,0
31611,42.0,0,1,3.0,0,473.0,1,0,1,6,4,494.0,1.0,-1,0.0,3,0
31612,43.0,4,2,3.0,0,20.0,0,0,1,6,4,590.0,2.0,255,2.0,0,0
31613,46.0,0,1,2.0,0,1070.0,1,0,1,6,4,194.0,2.0,-1,0.0,3,0
31614,29.0,9,0,2.0,0,-547.0,1,1,1,6,4,225.0,1.0,-1,0.0,3,0
31615,40.0,4,0,3.0,0,285.0,1,0,1,6,4,322.0,1.0,265,3.0,1,0
31616,54.0,2,2,2.0,0,4736.0,1,0,3,6,4,475.0,6.0,307,5.0,0,1
31617,34.0,9,1,2.0,0,2729.0,1,0,1,6,4,945.0,1.0,139,1.0,1,0
31618,38.0,7,0,2.0,0,968.0,1,0,1,6,4,272.0,1.0,-1,0.0,3,0
31619,37.0,1,2,2.0,0,811.0,1,1,1,6,4,185.0,3.0,-1,0.0,3,0
31620,36.0,1,0,2.0,0,382.0,1,0,1,6,4,254.0,1.0,-1,0.0,3,0
31621,63.0,5,0,2.0,0,2030.0,0,0,1,6,4,61.0,6.0,-1,0.0,3,0
31622,24.0,8,1,2.0,0,1684.0,0,0,1,6,4,112.0,4.0,-1,0.0,3,0
31623,35.0,1,0,2.0,0,270.0,1,1,1,6,4,332.0,2.0,335,1.0,0,0
31624,38.0,0,0,2.0,0,1280.0,1,0,1,6,4,916.0,1.0,-1,0.0,3,0
31625,45.0,1,0,2.0,0,-73.0,1,0,1,6,4,551.0,3.0,313,9.0,0,0
31626,33.0,9,1,3.0,0,127.0,1,0,1,6,4,583.0,2.0,222,17.0,0,1
31627,38.0,9,0,3.0,0,1997.0,1,0,1,6,4,90.0,10.0,-1,0.0,3,0
31628,26.0,8,1,3.0,0,1804.0,0,0,1,6,4,156.0,2.0,-1,0.0,3,0
31629,44.0,1,0,2.0,0,8666.0,0,0,3,6,4,172.0,1.0,-1,0.0,3,0
31630,42.0,4,1,3.0,0,11891.0,0,0,1,6,4,158.0,1.0,-1,0.0,3,1
31631,41.0,1,0,2.0,0,523.0,1,0,1,6,4,232.0,3.0,-1,0.0,3,0
31632,36.0,1,0,2.0,0,2454.0,1,0,1,6,4,1859.0,1.0,-1,0.0,3,0
31633,38.0,9,1,2.0,0,12926.0,1,0,1,6,4,271.0,2.0,307,1.0,0,0
31634,34.0,4,1,3.0,0,7263.0,1,0,3,6,4,86.0,1.0,-1,0.0,3,0
31635,34.0,0,1,2.0,0,266.0,1,0,1,6,4,437.0,2.0,-1,0.0,3,0
31636,32.0,7,0,2.0,0,393.0,0,0,1,6,4,211.0,2.0,266,2.0,0,0
31637,27.0,10,1,2.0,0,1972.0,0,0,1,6,4,97.0,1.0,-1,0.0,3,0
31638,47.0,0,1,2.0,0,1544.0,1,0,1,6,4,104.0,1.0,312,1.0,0,0
31639,50.0,1,0,1.0,0,4979.0,0,0,3,6,4,180.0,1.0,-1,0.0,3,1
31640,45.0,1,0,2.0,0,146.0,1,1,1,6,4,294.0,1.0,305,15.0,0,0
31641,41.0,1,0,2.0,0,790.0,1,0,1,6,4,173.0,1.0,-1,0.0,3,0
31642,35.0,4,1,3.0,0,694.0,1,0,1,6,4,129.0,1.0,-1,0.0,3,0
31643,59.0,1,0,2.0,0,135.0,1,0,1,6,4,197.0,1.0,-1,0.0,3,0
31644,39.0,4,1,3.0,0,2651.0,0,0,1,6,4,139.0,2.0,136,5.0,2,0
31645,35.0,9,0,2.0,0,0.0,1,0,1,6,4,139.0,1.0,-1,0.0,3,0
31646,44.0,4,0,2.0,0,8262.0,1,0,1,6,4,150.0,1.0,257,16.0,0,0
31647,39.0,5,0,3.0,0,0.0,0,0,1,6,4,190.0,1.0,-1,0.0,3,0
31648,33.0,1,0,2.0,0,1101.0,1,0,1,6,4,399.0,2.0,-1,0.0,3,0
31649,33.0,0,0,2.0,0,796.0,1,0,3,6,4,216.0,1.0,-1,0.0,3,0
31650,40.0,4,0,2.0,0,754.0,0,1,1,6,4,635.0,1.0,-1,0.0,3,1
31651,30.0,9,1,2.0,0,10152.0,1,0,1,6,4,1108.0,2.0,270,1.0,0,0
31652,44.0,1,0,2.0,0,545.0,1,0,1,6,4,122.0,3.0,136,1.0,0,0
31653,35.0,9,0,2.0,0,5553.0,1,0,1,6,4,371.0,3.0,136,7.0,0,0
31654,31.0,7,0,2.0,0,1062.0,1,1,1,6,4,230.0,1.0,-1,0.0,3,0
31655,57.0,9,0,2.0,0,1144.0,1,0,1,6,4,41.0,2.0,-1,0.0,3,0
31656,36.0,6,0,2.0,0,1184.0,1,0,1,6,4,1063.0,1.0,-1,0.0,3,1
31657,40.0,0,1,2.0,0,462.0,1,1,1,6,4,272.0,1.0,335,4.0,2,0
31658,32.0,9,1,3.0,0,948.0,1,0,1,6,4,223.0,2.0,-1,0.0,3,0
31659,40.0,1,0,1.0,0,2133.0,1,1,1,6,4,377.0,3.0,325,1.0,0,0
31660,37.0,0,0,2.0,0,1207.0,1,0,3,6,4,1353.0,2.0,138,2.0,1,1
31661,44.0,1,1,2.0,0,712.0,1,1,1,6,4,740.0,3.0,-1,0.0,3,1
31662,37.0,9,1,3.0,0,3943.0,0,0,1,6,4,1138.0,2.0,138,1.0,0,1
31663,59.0,7,0,1.0,0,1562.0,1,0,3,6,4,471.0,2.0,270,1.0,2,0
31664,42.0,1,0,1.0,0,574.0,1,0,1,6,4,357.0,2.0,327,2.0,0,0
31665,41.0,1,0,2.0,0,0.0,1,0,1,6,4,165.0,4.0,-1,0.0,3,0
31666,44.0,1,0,2.0,0,647.0,1,0,1,6,4,276.0,2.0,-1,0.0,3,0
31667,46.0,0,1,2.0,0,757.0,1,1,1,6,4,342.0,3.0,256,3.0,0,0
31668,33.0,0,1,2.0,0,2554.0,1,0,3,6,4,125.0,3.0,249,15.0,0,0
31669,41.0,0,2,2.0,0,270.0,1,0,1,6,4,143.0,1.0,336,1.0,0,0
31670,36.0,9,0,2.0,0,0.0,1,0,1,6,4,583.0,3.0,335,2.0,2,0
31671,63.0,5,0,2.0,0,2734.0,0,0,1,7,4,72.0,5.0,-1,0.0,3,0
31672,30.0,1,1,3.0,0,297.0,0,0,1,7,4,465.0,4.0,-1,0.0,3,1
31673,38.0,4,2,3.0,0,714.0,1,0,1,7,4,163.0,2.0,-1,0.0,3,0
31674,65.0,5,0,1.0,0,3713.0,0,0,1,7,4,43.0,3.0,-1,0.0,3,0
31675,38.0,0,0,2.0,0,271.0,0,0,1,7,4,60.0,3.0,-1,0.0,3,0
31676,38.0,10,0,3.0,0,2012.0,0,0,1,7,4,355.0,3.0,-1,0.0,3,0
31677,26.0,6,1,2.0,0,3676.0,0,0,1,7,4,148.0,1.0,-1,0.0,3,1
31678,42.0,1,0,2.0,0,349.0,1,0,1,7,4,226.0,2.0,-1,0.0,3,0
31679,33.0,4,1,3.0,0,561.0,0,0,1,7,4,104.0,1.0,-1,0.0,3,0
31680,35.0,9,1,1.0,0,744.0,1,0,1,7,4,1096.0,1.0,-1,0.0,3,0
31681,46.0,0,2,2.0,0,1198.0,1,1,1,7,4,837.0,1.0,307,1.0,2,0
31682,41.0,9,0,2.0,0,2185.0,1,0,1,7,4,157.0,4.0,309,4.0,2,0
31683,33.0,7,0,2.0,0,387.0,1,0,1,7,4,327.0,2.0,138,2.0,0,0
31684,31.0,1,1,2.0,0,823.0,1,1,1,7,4,208.0,1.0,-1,0.0,3,0
31685,43.0,1,0,2.0,0,902.0,1,0,1,7,4,91.0,1.0,328,1.0,0,0
31686,33.0,4,0,3.0,0,663.0,1,0,1,7,4,381.0,1.0,243,4.0,0,0
31687,36.0,1,1,2.0,0,3508.0,1,0,1,7,4,183.0,1.0,266,3.0,0,0
31688,36.0,0,0,2.0,0,39.0,1,0,1,7,4,194.0,2.0,-1,0.0,3,0
31689,36.0,0,0,2.0,0,1588.0,1,0,1,7,4,103.0,1.0,-1,0.0,3,0
31690,31.0,4,0,2.0,0,625.0,1,0,1,7,4,424.0,1.0,138,1.0,0,0
31691,40.0,0,1,2.0,0,963.0,1,0,1,7,4,479.0,1.0,-1,0.0,3,0
31692,45.0,2,1,1.0,0,0.0,0,0,1,7,4,354.0,1.0,-1,0.0,3,0
31693,40.0,0,1,2.0,0,355.0,1,0,1,7,4,345.0,2.0,138,6.0,2,0
31694,33.0,1,1,2.0,0,706.0,1,0,1,7,4,329.0,1.0,322,1.0,0,0
31695,53.0,1,2,2.0,0,1912.0,1,1,1,7,4,210.0,1.0,253,2.0,0,0
31696,36.0,4,1,3.0,0,11767.0,1,0,1,7,4,226.0,1.0,-1,0.0,3,0
31697,40.0,0,0,2.0,0,2591.0,1,1,1,7,4,389.0,1.0,266,2.0,2,0
31698,43.0,2,0,3.0,0,903.0,1,0,1,7,4,197.0,1.0,-1,0.0,3,0
31699,38.0,9,1,2.0,0,0.0,1,0,1,7,4,196.0,2.0,-1,0.0,3,0
31700,46.0,9,0,2.0,0,138.0,1,0,1,7,4,226.0,2.0,-1,0.0,3,0
31701,36.0,7,0,2.0,0,3740.0,1,0,1,7,4,254.0,1.0,-1,0.0,3,0
31702,47.0,10,0,2.0,0,817.0,0,0,1,7,4,721.0,4.0,-1,0.0,3,1
31703,32.0,1,0,2.0,0,897.0,1,0,1,7,4,293.0,3.0,322,2.0,0,0
31704,33.0,4,0,3.0,0,0.0,1,0,1,7,4,366.0,1.0,-1,0.0,3,0
31705,53.0,1,0,1.0,0,53.0,1,0,1,7,4,208.0,1.0,140,1.0,0,0
31706,47.0,10,0,1.0,0,2290.0,1,0,1,7,4,274.0,1.0,-1,0.0,3,0
31707,56.0,4,0,3.0,0,167.0,1,0,3,7,4,189.0,1.0,-1,0.0,3,0
31708,44.0,10,2,2.0,0,522.0,0,0,1,7,4,411.0,1.0,-1,0.0,3,0
31709,29.0,6,1,3.0,0,1457.0,1,0,1,7,4,89.0,1.0,314,1.0,2,0
31710,35.0,2,0,3.0,0,1859.0,1,0,1,7,4,157.0,1.0,267,2.0,0,0
31711,53.0,1,0,2.0,0,2531.0,1,0,1,7,4,413.0,1.0,-1,0.0,3,0
31712,46.0,1,1,3.0,0,283.0,0,0,1,7,4,299.0,1.0,-1,0.0,3,1
31713,50.0,7,1,2.0,0,1716.0,1,0,1,7,4,272.0,1.0,-1,0.0,3,0
31714,31.0,1,0,1.0,0,1601.0,0,0,1,7,4,615.0,1.0,137,3.0,0,0
31715,37.0,9,2,3.0,0,1174.0,1,0,1,7,4,436.0,1.0,140,2.0,0,0
31716,38.0,7,1,2.0,0,167.0,1,0,1,7,4,255.0,2.0,-1,0.0,3,0
31717,41.0,7,0,2.0,0,446.0,1,0,1,7,4,93.0,3.0,140,2.0,0,0
31718,27.0,0,1,3.0,0,2068.0,0,0,1,7,4,49.0,2.0,-1,0.0,3,0
31719,56.0,9,0,1.0,0,1232.0,0,0,1,7,4,44.0,1.0,-1,0.0,3,0
31720,39.0,1,1,1.0,0,581.0,1,0,1,7,4,620.0,1.0,39,2.0,1,0
31721,48.0,7,0,2.0,0,665.0,1,0,1,7,4,271.0,2.0,230,3.0,0,0
31722,42.0,9,2,1.0,0,5076.0,1,0,1,7,4,99.0,1.0,251,2.0,2,0
31723,39.0,5,0,2.0,0,951.0,0,1,1,7,4,83.0,1.0,-1,0.0,3,0
31724,35.0,4,0,3.0,0,0.0,1,0,1,7,4,139.0,1.0,243,2.0,2,0
31725,33.0,1,0,1.0,0,1064.0,1,0,1,7,4,311.0,1.0,330,1.0,0,0
31726,33.0,1,0,2.0,0,1130.0,1,0,1,7,4,1063.0,1.0,-1,0.0,3,0
31727,35.0,4,1,3.0,0,714.0,1,0,1,7,4,263.0,2.0,224,22.0,0,0
31728,43.0,9,1,2.0,0,4990.0,1,0,1,7,4,58.0,1.0,228,10.0,0,0
31729,33.0,7,0,2.0,0,0.0,1,1,1,7,4,487.0,1.0,-1,0.0,3,0
31730,28.0,9,1,2.0,0,922.0,1,0,1,7,4,304.0,1.0,-1,0.0,3,0
31731,24.0,0,1,2.0,0,5.0,0,0,1,7,4,66.0,1.0,330,1.0,0,0
31732,49.0,2,2,3.0,0,1342.0,1,1,1,7,4,253.0,1.0,140,1.0,0,0
31733,36.0,7,0,2.0,0,1746.0,1,0,1,7,4,15.0,1.0,316,1.0,0,0
31734,39.0,4,0,3.0,0,416.0,1,0,1,7,4,145.0,1.0,-1,0.0,3,0
31735,36.0,0,2,2.0,0,356.0,1,0,1,7,4,244.0,3.0,313,1.0,0,0
31736,50.0,1,0,2.0,0,2320.0,1,0,1,7,4,310.0,1.0,-1,0.0,3,0
31737,20.0,8,1,2.0,0,8860.0,0,0,1,7,4,98.0,2.0,-1,0.0,3,0
31738,25.0,0,1,2.0,0,82.0,0,1,1,7,4,104.0,2.0,-1,0.0,3,1
31739,31.0,8,1,2.0,0,735.0,0,0,1,7,4,88.0,3.0,322,1.0,2,0
31740,39.0,9,2,2.0,0,17441.0,1,1,1,7,4,1.0,1.0,-1,0.0,3,0
31741,41.0,1,0,2.0,0,1885.0,1,0,1,7,4,158.0,2.0,-1,0.0,3,0
31742,44.0,10,0,2.0,0,728.0,1,0,1,7,4,185.0,1.0,328,11.0,0,0
31743,41.0,4,0,3.0,0,5.0,1,0,1,7,4,542.0,3.0,140,3.0,0,0
31744,30.0,9,1,2.0,0,3568.0,1,0,1,7,4,265.0,1.0,-1,0.0,3,0
31745,31.0,9,1,2.0,0,2484.0,1,0,1,7,4,562.0,1.0,-1,0.0,3,0
31746,51.0,1,0,2.0,0,4787.0,1,0,1,7,4,895.0,1.0,-1,0.0,3,1
31747,39.0,7,1,2.0,0,600.0,0,0,1,7,4,277.0,1.0,-1,0.0,3,0
31748,43.0,1,0,2.0,0,1617.0,1,0,1,7,4,239.0,1.0,-1,0.0,3,0
31749,35.0,1,0,1.0,0,-210.0,1,1,3,7,4,235.0,3.0,-1,0.0,3,0
31750,34.0,10,0,2.0,0,428.0,1,0,1,7,4,221.0,2.0,267,3.0,2,0
31751,51.0,1,0,2.0,0,984.0,1,0,3,7,4,353.0,4.0,-1,0.0,3,0
31752,50.0,4,0,2.0,0,732.0,0,0,1,7,4,736.0,7.0,-1,0.0,3,0
31753,48.0,4,2,3.0,0,351.0,1,0,1,7,4,725.0,3.0,-1,0.0,3,0
31754,54.0,1,0,2.0,0,5521.0,1,0,1,7,4,581.0,2.0,-1,0.0,3,0
31755,30.0,4,0,3.0,0,8623.0,0,0,1,8,4,163.0,3.0,-1,0.0,3,0
31756,45.0,3,0,1.0,0,317.0,1,0,1,8,4,325.0,2.0,-1,0.0,3,0
31757,40.0,1,1,1.0,0,446.0,1,0,1,8,4,594.0,4.0,331,1.0,0,0
31758,56.0,9,0,2.0,0,2847.0,0,0,1,8,4,327.0,1.0,-1,0.0,3,1
31759,49.0,4,0,3.0,0,519.0,1,0,1,8,4,98.0,1.0,-1,0.0,3,0
31760,55.0,1,0,2.0,0,1358.0,0,0,1,8,4,149.0,1.0,-1,0.0,3,0
31761,35.0,1,0,2.0,0,0.0,1,1,1,8,4,519.0,1.0,-1,0.0,3,0
31762,38.0,1,0,2.0,0,6994.0,1,0,3,8,4,169.0,1.0,139,2.0,0,0
31763,42.0,9,0,2.0,0,233.0,0,0,1,8,4,98.0,1.0,231,4.0,0,0
31764,36.0,1,1,2.0,0,1822.0,1,0,1,8,4,952.0,1.0,323,1.0,2,1
31765,35.0,9,1,2.0,0,16.0,1,0,1,8,4,903.0,1.0,-1,0.0,3,1
31766,37.0,9,0,2.0,0,720.0,1,0,1,8,4,58.0,3.0,-1,0.0,3,0
31767,54.0,9,0,2.0,0,3323.0,1,1,1,8,4,59.0,3.0,-1,0.0,3,0
31768,57.0,1,0,1.0,0,5949.0,1,0,1,8,4,123.0,1.0,-1,0.0,3,0
31769,36.0,9,1,2.0,0,524.0,1,0,1,8,4,95.0,1.0,-1,0.0,3,0
31770,53.0,0,0,2.0,0,35.0,1,0,1,8,4,97.0,1.0,-1,0.0,3,0
31771,65.0,5,0,2.0,0,20806.0,0,0,3,8,4,523.0,2.0,-1,0.0,3,1
31772,35.0,0,0,2.0,0,126.0,1,0,1,8,4,268.0,1.0,-1,0.0,3,0
31773,35.0,1,0,2.0,0,2926.0,1,0,1,8,4,182.0,1.0,292,25.0,0,0
31774,28.0,9,0,2.0,0,139.0,1,1,1,8,4,72.0,1.0,-1,0.0,3,0
31775,49.0,4,0,3.0,0,78.0,1,0,1,8,4,65.0,3.0,-1,0.0,3,0
31776,27.0,8,1,3.0,0,3687.0,0,0,1,8,4,335.0,2.0,-1,0.0,3,0
31777,37.0,0,1,2.0,0,810.0,1,0,1,8,4,376.0,1.0,295,1.0,0,0
31778,35.0,9,1,3.0,0,458.0,1,0,1,8,4,2129.0,1.0,322,3.0,0,0
31779,35.0,1,0,2.0,0,1993.0,1,0,1,8,4,462.0,2.0,-1,0.0,3,0
31780,54.0,10,0,2.0,0,377.0,0,0,1,8,4,1134.0,1.0,-1,0.0,3,1
31781,31.0,0,0,2.0,0,941.0,1,0,1,8,4,213.0,4.0,-1,0.0,3,0
31782,55.0,6,0,2.0,0,12159.0,1,0,1,8,4,179.0,5.0,139,4.0,0,0
31783,39.0,0,0,2.0,0,217.0,1,0,1,8,4,284.0,1.0,308,4.0,0,0
31784,48.0,4,0,2.0,0,4415.0,1,0,1,8,4,1032.0,3.0,141,7.0,0,1
31785,44.0,6,2,2.0,0,522.0,1,0,1,8,4,241.0,1.0,-1,0.0,3,0
31786,34.0,8,1,3.0,0,3404.0,1,0,1,8,4,420.0,1.0,139,5.0,0,0
31787,36.0,6,0,1.0,0,1094.0,1,0,1,8,4,291.0,1.0,335,1.0,0,0
31788,45.0,1,0,1.0,0,31.0,0,0,1,8,4,393.0,2.0,310,1.0,2,0
31789,32.0,9,0,2.0,0,303.0,1,0,1,8,4,150.0,1.0,267,4.0,0,1
31790,60.0,0,2,2.0,0,12039.0,0,0,3,8,4,236.0,1.0,-1,0.0,3,1
31791,38.0,9,0,3.0,0,3234.0,0,0,1,8,4,281.0,1.0,141,2.0,1,0
31792,42.0,1,0,2.0,0,363.0,0,0,1,8,4,101.0,2.0,-1,0.0,3,0
31793,40.0,2,0,3.0,0,2310.0,1,1,1,8,4,120.0,1.0,294,1.0,0,0
31794,28.0,8,1,2.0,0,11555.0,0,0,1,8,4,125.0,2.0,-1,0.0,3,0
31795,68.0,5,0,1.0,0,1759.0,0,0,3,8,4,185.0,1.0,-1,0.0,3,0
31796,52.0,7,0,1.0,0,821.0,1,1,1,8,4,426.0,2.0,-1,0.0,3,0
31797,37.0,0,0,3.0,0,2693.0,1,0,1,8,4,261.0,1.0,-1,0.0,3,0
31798,34.0,1,0,2.0,0,11.0,1,0,1,8,4,233.0,1.0,-1,0.0,3,0
31799,67.0,5,0,2.0,0,1443.0,0,0,1,8,4,245.0,1.0,-1,0.0,3,1
31800,34.0,9,0,2.0,0,2726.0,1,0,1,8,4,67.0,1.0,-1,0.0,3,0
31801,35.0,1,0,2.0,0,21.0,1,0,1,8,4,663.0,2.0,-1,0.0,3,0
31802,27.0,9,1,3.0,0,4661.0,0,0,1,8,4,114.0,1.0,-1,0.0,3,1
31803,27.0,7,1,3.0,0,128.0,0,0,1,8,4,83.0,1.0,-1,0.0,3,0
31804,33.0,4,1,3.0,0,259.0,0,0,1,8,4,195.0,6.0,-1,0.0,3,0
31805,46.0,1,0,1.0,0,1204.0,1,0,1,8,4,139.0,2.0,-1,0.0,3,0
31806,57.0,4,0,3.0,0,1287.0,1,0,1,8,4,180.0,2.0,-1,0.0,3,0
31807,32.0,4,1,3.0,0,1781.0,0,0,1,8,4,321.0,1.0,-1,0.0,3,1
31808,36.0,2,0,2.0,0,419.0,1,0,1,8,4,34.0,3.0,-1,0.0,3,0
31809,34.0,9,0,2.0,0,209.0,1,1,1,8,4,375.0,2.0,-1,0.0,3,0
31810,39.0,9,1,2.0,0,1048.0,1,1,1,8,4,201.0,2.0,-1,0.0,3,0
31811,26.0,0,0,2.0,0,3415.0,0,0,1,8,4,209.0,1.0,-1,0.0,3,1
31812,55.0,10,0,2.0,0,12.0,0,0,1,8,4,167.0,1.0,-1,0.0,3,0
31813,50.0,9,1,2.0,0,-97.0,1,0,1,8,4,425.0,1.0,306,2.0,0,0
31814,60.0,10,0,2.0,0,2000.0,0,0,1,8,4,58.0,1.0,-1,0.0,3,0
31815,32.0,9,0,2.0,0,1951.0,1,0,1,8,4,518.0,2.0,261,2.0,0,0
31816,39.0,3,0,1.0,0,227.0,0,0,1,8,4,74.0,1.0,-1,0.0,3,0
31817,58.0,1,0,1.0,0,189.0,1,0,3,8,4,119.0,1.0,-1,0.0,3,0
31818,61.0,3,0,3.0,0,1389.0,0,0,1,8,4,250.0,1.0,-1,0.0,3,0
31819,33.0,4,1,3.0,0,318.0,1,0,1,8,4,1190.0,1.0,141,3.0,2,1
31820,32.0,0,1,2.0,0,5.0,1,1,1,8,4,110.0,1.0,-1,0.0,3,0
31821,50.0,4,0,2.0,0,5043.0,1,1,1,8,4,201.0,1.0,-1,0.0,3,0
31822,46.0,2,0,3.0,0,4726.0,1,0,1,8,4,405.0,1.0,-1,0.0,3,0
31823,32.0,6,1,3.0,0,562.0,1,1,1,8,4,84.0,1.0,-1,0.0,3,0
31824,44.0,0,0,2.0,0,1807.0,1,1,1,8,4,229.0,1.0,313,1.0,0,0
31825,48.0,0,1,2.0,0,1234.0,1,0,1,8,4,188.0,1.0,-1,0.0,3,0
31826,25.0,0,1,2.0,0,654.0,0,0,1,8,4,216.0,1.0,-1,0.0,3,0
31827,35.0,4,0,3.0,0,1725.0,1,1,1,8,4,180.0,2.0,254,7.0,0,0
31828,56.0,9,0,3.0,0,655.0,1,1,1,8,4,326.0,1.0,-1,0.0,3,0
31829,46.0,4,0,3.0,0,964.0,1,0,1,8,4,174.0,1.0,-1,0.0,3,0
31830,33.0,1,0,2.0,0,370.0,1,0,1,8,4,249.0,1.0,-1,0.0,3,0
31831,21.0,8,1,1.0,0,423.0,0,0,1,8,4,104.0,5.0,-1,0.0,3,1
31832,35.0,4,0,3.0,0,24.0,1,0,1,8,4,169.0,1.0,231,2.0,0,0
31833,39.0,4,0,3.0,0,271.0,1,0,1,8,4,101.0,1.0,-1,0.0,3,0
31834,30.0,9,1,2.0,0,2544.0,0,0,1,8,4,108.0,2.0,-1,0.0,3,1
31835,41.0,1,0,2.0,0,1521.0,1,0,1,8,4,46.0,4.0,-1,0.0,3,0
31836,39.0,7,0,2.0,0,702.0,1,0,1,8,4,303.0,1.0,300,1.0,0,0
31837,27.0,8,1,2.0,0,2614.0,0,0,1,8,4,143.0,2.0,-1,0.0,3,1
31838,40.0,9,0,2.0,0,1832.0,0,0,1,8,4,179.0,2.0,-1,0.0,3,0
31839,30.0,7,1,2.0,0,1268.0,1,0,1,8,4,105.0,4.0,320,8.0,2,1
31840,36.0,1,0,2.0,0,536.0,1,0,1,8,4,274.0,3.0,-1,0.0,3,1
31841,54.0,2,0,3.0,0,1063.0,1,0,3,8,4,690.0,7.0,-1,0.0,3,0
31842,36.0,4,1,3.0,0,223.0,1,0,1,8,4,281.0,3.0,-1,0.0,3,0
31843,31.0,4,1,2.0,0,1088.0,1,0,1,8,4,575.0,2.0,-1,0.0,3,1
31844,42.0,1,0,2.0,0,3168.0,1,0,1,8,4,764.0,2.0,-1,0.0,3,0
31845,24.0,8,1,2.0,0,745.0,1,0,3,8,4,93.0,2.0,-1,0.0,3,0
31846,27.0,0,0,2.0,0,1293.0,1,0,1,8,4,1665.0,3.0,-1,0.0,3,1
